HW,CIN,COUT,KERNEL_SIZE,STRIDES,SCALED_FREQ
36,72,72,7,1,0.0003333333333333333
35,72,72,3,1,0.0003333333333333333
63,40,40,5,1,0.0003333333333333333
8,696,696,5,2,0.0003333333333333333
57,72,72,3,2,0.0003333333333333333
17,120,120,3,1,0.0003333333333333333
43,120,120,3,2,0.0003333333333333333
54,48,48,5,1,0.0003333333333333333
42,56,56,5,1,0.0003333333333333333
19,112,112,3,1,0.0003333333333333333
52,120,120,7,2,0.0003333333333333333
40,168,168,7,2,0.0003333333333333333
61,40,40,7,1,0.0003333333333333333
23,120,120,7,1,0.0003333333333333333
29,80,80,5,1,0.0003333333333333333
55,48,48,5,1,0.0003333333333333333
39,192,192,7,2,0.0003333333333333333
17,152,152,7,1,0.0003333333333333333
39,64,64,7,1,0.0003333333333333333
38,168,168,5,2,0.0003333333333333333
39,64,64,3,1,0.0003333333333333333
27,256,256,3,2,0.0003333333333333333
38,64,64,3,1,0.0003333333333333333
42,64,64,5,1,0.0003333333333333333
20,136,136,5,1,0.0003333333333333333
43,64,64,3,1,0.0003333333333333333
37,80,80,3,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
13,184,184,7,1,0.0003333333333333333
6,696,696,7,2,0.0003333333333333333
56,96,96,7,2,0.0003333333333333333
37,144,144,5,2,0.0003333333333333333
5,456,456,7,1,0.0003333333333333333
52,88,88,5,2,0.0003333333333333333
60,40,40,7,1,0.0003333333333333333
14,216,216,5,1,0.0003333333333333333
16,488,488,5,2,0.0003333333333333333
62,56,56,5,2,0.0003333333333333333
62,40,40,3,1,0.0003333333333333333
18,120,120,3,1,0.0003333333333333333
28,88,88,5,1,0.0003333333333333333
32,80,80,5,1,0.0003333333333333333
14,360,360,3,2,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
63,56,56,5,2,0.0003333333333333333
54,80,80,3,2,0.0003333333333333333
50,80,80,3,2,0.0003333333333333333
41,152,152,7,2,0.0003333333333333333
55,40,40,3,1,0.0003333333333333333
52,112,112,7,2,0.0003333333333333333
53,48,48,7,1,0.0003333333333333333
52,112,112,7,2,0.0003333333333333333
20,288,288,5,2,0.0003333333333333333
39,192,192,7,2,0.0003333333333333333
35,168,168,3,2,0.0003333333333333333
4,560,560,7,1,0.0003333333333333333
16,336,336,3,2,0.0003333333333333333
32,80,80,5,1,0.0003333333333333333
31,88,88,7,1,0.0003333333333333333
52,112,112,7,2,0.0003333333333333333
21,112,112,3,1,0.0003333333333333333
46,120,120,5,2,0.0003333333333333333
58,40,40,7,1,0.0003333333333333333
35,152,152,3,2,0.0003333333333333333
61,80,80,7,2,0.0003333333333333333
58,40,40,3,1,0.0003333333333333333
37,80,80,7,1,0.0003333333333333333
13,640,640,5,2,0.0003333333333333333
62,40,40,7,1,0.0003333333333333333
12,176,176,3,1,0.0003333333333333333
52,48,48,5,1,0.0003333333333333333
50,48,48,5,1,0.0003333333333333333
46,136,136,7,2,0.0003333333333333333
51,96,96,5,2,0.0003333333333333333
52,88,88,5,2,0.0003333333333333333
50,48,48,7,1,0.0003333333333333333
46,96,96,3,2,0.0003333333333333333
58,40,40,3,1,0.0003333333333333333
19,280,280,5,2,0.0003333333333333333
46,56,56,5,1,0.0003333333333333333
25,96,96,5,1,0.0003333333333333333
43,64,64,7,1,0.0003333333333333333
36,72,72,5,1,0.0003333333333333333
10,240,240,3,1,0.0003333333333333333
44,128,128,5,2,0.0003333333333333333
51,112,112,7,2,0.0003333333333333333
44,72,72,3,2,0.0003333333333333333
43,112,112,3,2,0.0003333333333333333
5,568,568,5,1,0.0003333333333333333
57,64,64,5,2,0.0003333333333333333
45,136,136,7,2,0.0003333333333333333
37,112,112,3,2,0.0003333333333333333
16,144,144,3,1,0.0003333333333333333
40,56,56,3,1,0.0003333333333333333
42,136,136,5,2,0.0003333333333333333
29,80,80,5,1,0.0003333333333333333
5,504,504,3,1,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
31,168,168,3,2,0.0003333333333333333
41,128,128,3,2,0.0003333333333333333
60,40,40,3,1,0.0003333333333333333
21,128,128,7,1,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
26,80,80,3,1,0.0003333333333333333
37,64,64,3,1,0.0003333333333333333
39,72,72,7,1,0.0003333333333333333
62,40,40,7,1,0.0003333333333333333
63,40,40,7,1,0.0003333333333333333
12,192,192,3,1,0.0003333333333333333
53,48,48,3,2,0.0003333333333333333
28,80,80,3,1,0.0003333333333333333
21,96,96,3,1,0.0003333333333333333
61,64,64,7,2,0.0003333333333333333
52,104,104,5,2,0.0003333333333333333
52,48,48,7,1,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
20,256,256,3,2,0.0003333333333333333
36,160,160,3,2,0.0003333333333333333
16,152,152,7,1,0.0003333333333333333
25,88,88,3,1,0.0003333333333333333
36,136,136,3,2,0.0003333333333333333
46,120,120,5,2,0.0003333333333333333
56,40,40,7,1,0.0003333333333333333
32,80,80,5,1,0.0003333333333333333
30,176,176,5,2,0.0003333333333333333
28,88,88,7,1,0.0003333333333333333
47,96,96,3,2,0.0003333333333333333
13,400,400,5,2,0.0003333333333333333
17,144,144,7,1,0.0003333333333333333
17,296,296,5,2,0.0003333333333333333
35,72,72,5,1,0.0003333333333333333
16,144,144,3,1,0.0003333333333333333
61,40,40,5,1,0.0003333333333333333
46,104,104,5,2,0.0003333333333333333
55,48,48,3,1,0.0003333333333333333
47,56,56,3,1,0.0003333333333333333
12,632,632,5,2,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
60,40,40,3,1,0.0003333333333333333
58,96,96,7,2,0.0003333333333333333
21,96,96,3,1,0.0003333333333333333
50,96,96,3,2,0.0003333333333333333
22,112,112,5,1,0.0003333333333333333
49,112,112,5,2,0.0003333333333333333
5,624,624,5,1,0.0003333333333333333
18,112,112,3,1,0.0003333333333333333
35,160,160,5,2,0.0003333333333333333
55,120,120,7,2,0.0003333333333333333
27,200,200,3,2,0.0003333333333333333
5,568,568,3,1,0.0003333333333333333
15,144,144,3,1,0.0003333333333333333
7,416,416,5,1,0.0003333333333333333
59,40,40,7,1,0.0003333333333333333
55,88,88,5,2,0.0003333333333333333
55,48,48,3,1,0.0003333333333333333
13,192,192,7,1,0.0003333333333333333
4,656,656,5,1,0.0003333333333333333
53,88,88,5,2,0.0003333333333333333
47,56,56,7,1,0.0003333333333333333
52,48,48,5,1,0.0003333333333333333
60,64,64,5,2,0.0003333333333333333
19,192,192,3,1,0.0003333333333333333
50,112,112,7,2,0.0003333333333333333
5,488,488,7,1,0.0003333333333333333
41,128,128,3,2,0.0003333333333333333
42,168,168,7,2,0.0003333333333333333
30,200,200,5,2,0.0003333333333333333
22,96,96,3,1,0.0003333333333333333
17,160,160,5,1,0.0003333333333333333
8,632,632,5,1,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
52,64,64,3,2,0.0003333333333333333
17,160,160,3,1,0.0003333333333333333
44,64,64,7,1,0.0003333333333333333
13,160,160,3,1,0.0003333333333333333
44,56,56,5,1,0.0003333333333333333
12,232,232,3,1,0.0003333333333333333
5,520,520,5,1,0.0003333333333333333
6,424,424,3,1,0.0003333333333333333
63,56,56,7,2,0.0003333333333333333
51,120,120,7,2,0.0003333333333333333
53,48,48,7,1,0.0003333333333333333
6,464,464,5,1,0.0003333333333333333
20,280,280,3,2,0.0003333333333333333
46,104,104,5,2,0.0003333333333333333
30,80,80,5,1,0.0003333333333333333
26,232,232,3,2,0.0003333333333333333
54,72,72,3,2,0.0003333333333333333
45,120,120,5,2,0.0003333333333333333
45,104,104,3,2,0.0003333333333333333
19,312,312,7,2,0.0003333333333333333
9,344,344,5,1,0.0003333333333333333
52,48,48,3,1,0.0003333333333333333
21,120,120,7,1,0.0003333333333333333
30,72,72,3,1,0.0003333333333333333
50,96,96,3,2,0.0003333333333333333
43,152,152,7,2,0.0003333333333333333
6,392,392,3,1,0.0003333333333333333
53,88,88,3,2,0.0003333333333333333
34,80,80,7,1,0.0003333333333333333
5,464,464,3,1,0.0003333333333333333
35,168,168,5,2,0.0003333333333333333
37,56,56,3,1,0.0003333333333333333
48,104,104,3,2,0.0003333333333333333
49,48,48,7,1,0.0003333333333333333
5,648,648,5,1,0.0003333333333333333
28,184,184,3,2,0.0003333333333333333
49,56,56,5,1,0.0003333333333333333
27,144,144,3,2,0.0003333333333333333
46,56,56,7,1,0.0003333333333333333
